Itr,NumTrajs,PolicyExecTime,StdReturn,AverageDiscountedReturn,Average greedy latency,EnvExecTime,Average latency,MaxReturn,Average reward,MinReturn,AverageReturn
1049,10000,1.5216715335845947,1.5223564182828564,-5.943326511853984,833.6050750248093,0.913985013961792,862.003084230352,-2.5328044952982975,-5.9341492077854365,-11.367724792326598,-6.417649912387151
1050,10000,1.5034244060516357,1.3059072735993316,-5.894836599550588,821.481181199973,0.9128086566925049,869.6163911033384,-2.8828173870401597,-6.088780801729036,-11.148870000548266,-6.363333810769199
1051,10000,1.4967892169952393,1.1875316036045158,-5.074554031347563,793.4982364835466,0.91019606590271,781.1670158746612,-2.387922698107803,-5.40599456863819,-10.174919339499395,-5.484184536085599
1052,10000,1.5150401592254639,1.544827940767745,-5.633040729229763,824.478524466501,0.9112937450408936,957.5302228981753,-2.4888320071272605,-6.662173600872485,-11.1977099509936,-6.085839606878744
1053,10000,1.5120937824249268,1.4629084437000006,-5.504979692454295,818.8924194029262,0.906468391418457,921.6784571419607,-2.3590911597988944,-6.397417588414409,-10.972168341570086,-5.945090626873156
1054,10000,1.5180695056915283,1.5274700136072563,-5.655114142283379,829.6304002857753,0.9081153869628906,828.1632421105248,-2.3590911597988944,-5.72120750382604,-11.901680877069724,-6.101506276632061
1055,10000,1.5212597846984863,1.4885762925479784,-5.4311154683499785,822.9730768003192,0.8989019393920898,781.6752631642314,-2.359807920736162,-5.382176278048003,-11.37605578457213,-5.867435740099607
1056,10000,1.5281941890716553,1.4068815055152168,-5.470819336989058,820.0510481174878,0.9068176746368408,965.1779682758985,-2.494797433640808,-6.68748670220201,-11.413968967682392,-5.91589125613471
1057,10000,1.5125634670257568,1.4755223310387149,-5.700747849974651,825.1349470278194,0.9018473625183105,888.9019718207632,-2.371963563420806,-6.144153380062974,-10.670024707126911,-6.150790331571691
1058,10000,1.4928240776062012,1.507725364955315,-5.354432345680779,820.5089413010325,0.9198071956634521,792.4738394373185,-2.472376862133566,-5.486764791538167,-11.423922808295556,-5.790499814764588
1059,10000,1.5278832912445068,1.319260081943044,-5.8313042743980175,821.5822345000539,0.9009060859680176,927.013422685626,-2.671512361132548,-6.540190872333918,-11.335647104213999,-6.296758278120752
1060,10000,1.527099847793579,1.4786958176390306,-5.6658493970158075,827.9769307263782,0.9105374813079834,802.4916204656846,-2.3719635634208065,-5.497307816554031,-10.947456776314427,-6.122722995735831
1061,10000,1.5109837055206299,1.5608203089477661,-5.7081558543972255,830.5326740987097,0.92342209815979,895.3477886563601,-2.400315057355247,-6.186382318152208,-11.693976875288426,-6.1726649699802065
1062,10000,1.4977846145629883,1.5959761669188208,-5.815408751474767,838.9788213252613,0.9173276424407959,877.3064969449536,-2.415165299692366,-6.006340210571791,-10.977592804075837,-6.275815301769789
1063,10000,1.490546703338623,1.4984985131364414,-6.033117368692104,832.0040141066005,0.910642147064209,954.5055057457707,-2.371963563420807,-6.639966246636698,-11.147093798822668,-6.501392799043902
1064,10000,1.5027070045471191,1.4386320676689182,-5.660547967864915,817.4128100033215,0.9160163402557373,919.1106596885137,-2.3607571952079205,-6.341812765239274,-11.285231421619097,-6.107521657005622
1065,10000,1.508004903793335,1.5649725245715356,-5.6091266344670245,822.6324195533481,0.9201405048370361,795.1557235033744,-2.3590911597988944,-5.5063627990886035,-11.053848892102796,-6.0570721551148194
1066,10000,1.4963181018829346,1.446429250937648,-6.076751025607311,833.4091225497928,0.9194667339324951,1023.3023560294125,-2.4489214255835976,-7.13962626916746,-11.198711913200052,-6.561789716114379
1067,10000,1.5206360816955566,1.3701332053307964,-5.814029652534834,820.784226453386,0.9142618179321289,893.7763603777695,-2.4151652996923665,-6.264405431856135,-10.667554927210935,-6.277313533454313
1068,10000,1.4910242557525635,1.5351172251960825,-5.9118153508915015,834.4185320269721,0.9241676330566406,882.1078092892346,-2.3590911597988944,-6.166549164992216,-11.458399553727917,-6.384203496946251
1069,10000,1.5381450653076172,1.5183370941303804,-5.906816916689931,834.5241620377542,0.9089162349700928,990.7921501596205,-2.472268186011307,-6.792016943634626,-11.62538277834418,-6.377492205337416
1070,10000,1.5053324699401855,1.4484964868185586,-6.0565586373001565,840.4024761767932,0.9151279926300049,886.2364575913865,-2.4522952186750815,-6.131413985938394,-11.169781899531023,-6.537147143747614
1071,10000,1.5017907619476318,1.5671168715879542,-5.8185366129937535,835.3026260704856,0.9133851528167725,804.4242151616586,-2.4151652996923665,-5.580447013649599,-10.913322912571756,-6.288927957153217
1072,10000,1.5028231143951416,1.248547884718363,-5.068899374385472,799.8305263046401,0.9057316780090332,855.2679084431567,-2.3158894235273335,-5.946577665340017,-10.091597495481297,-5.47707545278791
1073,10000,1.520493507385254,1.4582210810538057,-5.868114419594092,830.692032892486,0.9177346229553223,827.2249419863701,-2.4664697909737567,-5.761996392177256,-11.45942227303186,-6.336609221138238
1074,10000,1.5085806846618652,1.390559325262934,-5.57328863017059,820.2831311035837,0.9105832576751709,834.9271194398226,-2.396575975510615,-5.802141151887688,-11.400122779568083,-6.021371572066744
1075,10000,1.5099563598632812,1.4115996118423706,-5.518493401894675,813.8994593249184,0.9139201641082764,870.9778169469533,-2.2023678558064854,-6.0440247582032205,-11.298739772919289,-5.967964346672627
1076,10000,1.5201492309570312,1.3528977662384096,-5.2922295940344775,809.7542095763206,0.9171836376190186,775.9960220047569,-2.4289067363652452,-5.3871316947943,-10.727020937656174,-5.719226945148167
1077,10000,1.5028016567230225,1.4908019731347593,-5.369020855254,820.8145850977626,0.9119689464569092,725.8492171103777,-2.351463791736057,-4.979048886158971,-11.172261300104811,-5.798303649342755
1078,10000,1.5044469833374023,1.4377396159624531,-5.981930742006766,831.27530477611,0.9180436134338379,969.5762152513286,-2.604457664341741,-6.737653394687981,-11.42907691293155,-6.454459459794396
1079,10000,1.514040231704712,1.4156809141432052,-5.651036749137253,819.7054851258823,0.9110889434814453,811.7579447465951,-2.519012820437932,-5.6201061439449775,-12.173626239108247,-6.110755567589287
1080,10000,1.5098366737365723,1.461005746380641,-5.477355614422252,818.2090627462796,0.9149875640869141,826.7513195798084,-2.359807920736162,-5.670177950193261,-11.466419682777811,-5.916482566463054
1081,10000,1.4763293266296387,1.2983722156917175,-5.345530301581236,805.6222382632119,0.9050793647766113,863.9516644969233,-2.459495954036392,-6.005942114588023,-10.681881271810548,-5.774554211426154
1082,10000,1.503558874130249,1.417413456055225,-5.167845440998377,807.0215766464505,0.9036338329315186,807.8132235458892,-2.3126856466140056,-5.637686149562839,-11.083853907060103,-5.593859572411847
1083,10000,1.4907197952270508,1.42823520845863,-5.851177656101699,829.2748885528973,0.9161345958709717,949.4441241509792,-2.3843537208709114,-6.598903670569122,-11.585279034732366,-6.3129563090998975
1084,10000,1.531175136566162,1.3520611023477354,-5.4624470833380805,809.9320586546762,0.9081070423126221,825.1962939987401,-2.3270828210492436,-5.733170757916624,-10.997694358842226,-5.906175301145376
1085,10000,1.483569860458374,1.268117293388148,-5.5459640826360665,812.7823714152199,0.9026870727539062,884.3899488588579,-2.3472538955592808,-6.120717193023727,-10.942137030707032,-5.996340800645371
1086,10000,1.497389316558838,1.4969065294159714,-5.447617165923049,821.5408464099339,0.9098246097564697,911.0790500648309,-2.471800451647791,-6.307049821077599,-11.323717420667542,-5.894769550722746
1087,10000,1.521376609802246,1.553003860883688,-5.825298901574556,837.0983375158038,0.9003443717956543,896.1859710511208,-2.3590911597988944,-6.210091668311515,-11.315210605619011,-6.287498194237675
1088,10000,1.505340814590454,1.4164999371173972,-5.828724941991778,831.2955775698389,0.9083921909332275,914.2955846195413,-2.255697588224248,-6.266739187047288,-11.00385315334894,-6.291382133967527
1089,10000,1.5149781703948975,1.4091394636952186,-5.49566145138601,822.2830648277419,0.9094231128692627,864.9835554025024,-2.415165299692366,-5.974106389017186,-11.164910157302732,-5.941768178059904
1090,10000,1.5222628116607666,1.4904712037125247,-6.113785106879309,843.553248290566,0.9123859405517578,917.7360164034463,-2.4869845553653303,-6.309085596558992,-11.262273190910237,-6.592671744002463
1091,10000,1.513420581817627,1.52506575139765,-5.591807041796639,828.4221095091547,0.9070925712585449,834.2553025450298,-2.3234799005178,-5.722606803469861,-10.654403669151584,-6.035553734042727
1092,10000,1.5111644268035889,1.6210985453377331,-5.803557329731398,836.3601696056911,0.9059329032897949,954.2864015017891,-2.415165299692366,-6.571572693025518,-11.353981122495211,-6.268674071498772
1093,10000,1.5036430358886719,1.4603245115725108,-5.5807943799984425,822.5925846148355,0.9096741676330566,791.6012370292582,-2.2023678558064854,-5.488147528475351,-10.565448491204172,-6.024205011561683
1094,10000,1.4969613552093506,1.2384204014462468,-5.405713815185755,807.5698110026087,0.91159987449646,849.5654730296161,-2.436218767040021,-5.939313877075519,-10.519585083123195,-5.841948729344019
1095,10000,1.5362751483917236,1.4935847895346923,-5.635147113040154,820.6098301160949,0.902935266494751,791.4919374540574,-2.4502515098478557,-5.514003940145092,-11.860020906773595,-6.084710346456477
1096,10000,1.4859545230865479,1.3256410158710348,-6.068126254558029,833.1458618803433,0.9114959239959717,980.8532550902638,-2.863010233623276,-6.886801541753669,-11.238220377369187,-6.553855645232633
1097,10000,1.5178208351135254,1.4301095405873163,-5.74520043010511,830.1909178256851,0.902247428894043,940.5661629101727,-2.4295287623502086,-6.535648049442679,-11.041093559150616,-6.20439099551774
1098,10000,1.4798405170440674,1.4466237363763272,-5.343914584418209,817.6187899683679,0.9005110263824463,715.3967213891193,-2.3158894235273335,-4.9029502384529176,-11.113801920446225,-5.773459088156972
1099,10000,1.5177979469299316,1.6150995385597553,-5.826670431644882,842.1873142224994,0.90602707862854,954.0237018785533,-2.2358859528694164,-6.570887855827259,-10.843693413599183,-6.293212670354081
1100,10000,1.4939966201782227,1.495425828684144,-5.639463967510137,830.3368740777697,0.908543586730957,891.6816643510273,-2.2023678558064854,-6.129625403994397,-10.848464166981895,-6.08928294757475
1101,10000,1.5220153331756592,1.396161141723525,-5.541351727418428,819.3143926532338,0.9087762832641602,760.5823373047665,-2.423577491772347,-5.287700932482193,-11.659491353037774,-5.989655758176
1102,10000,1.4866671562194824,1.4057349352173019,-5.228853534024983,811.7792191940717,0.9015898704528809,845.116994209306,-2.330417614887728,-5.8203638683209515,-11.452224375663901,-5.652828089720187
1103,10000,1.5012767314910889,1.48371766982785,-5.571912523796177,826.4769822014536,0.9050202369689941,932.2808207902226,-2.476234479496427,-6.482537239477888,-10.959980163880926,-6.024397382899113
1104,10000,1.5143494606018066,1.5214025286571786,-5.719485593664717,830.1699457781928,0.9067723751068115,809.8040409305082,-2.3270828210492436,-5.598768687103894,-11.862683790588644,-6.171824771979164
1105,10000,1.4838085174560547,1.3460020975230744,-5.489696462249048,809.7566554147992,0.9095649719238281,913.2807172008514,-2.255697588224248,-6.375587065005748,-10.83733296645614,-5.934846215250461
1106,10000,1.4854493141174316,1.517243930139905,-5.726778859252822,826.7327561575889,0.9143340587615967,906.2012069744274,-2.5058917260453515,-6.377577567531065,-11.49918460850059,-6.184176379122085
1107,10000,1.5222067832946777,1.2981340857973334,-5.718261460656799,815.9893330277852,0.9079818725585938,887.4168335150339,-2.5274487669999703,-6.127125808080735,-10.727244412236244,-6.172888780798135
1108,10000,1.5073041915893555,1.5736453770700416,-5.852199757849988,836.4055405869484,0.9036209583282471,907.6559145475387,-2.3135037391116855,-6.295796970624384,-11.246711279486108,-6.314250226642883
1109,10000,1.5370392799377441,1.5056306365685417,-5.710966974529875,826.112898249599,0.9131238460540771,848.2756713164412,-2.428906736365245,-5.904591871554605,-11.153692628227905,-6.170678055188316
1110,10000,1.5038495063781738,1.4466298289142974,-5.512618495902863,813.7978503547124,0.9216082096099854,816.3325527927399,-2.3446272787221094,-5.655521983756498,-11.260299158924942,-5.960343571077846
1111,10000,1.5030593872070312,1.5016760232409705,-5.423851271232145,813.0904936673164,0.9177851676940918,911.6968313430568,-2.342904867723332,-6.404161053940885,-11.227043154555021,-5.86449174600036
1112,10000,1.5158367156982422,1.5351628241739632,-5.7178613558086075,828.6785329924719,0.9037768840789795,849.154575670038,-2.3158894235273335,-5.904578943870581,-11.819505934156684,-6.169279711883711
1113,10000,1.5114340782165527,1.378614677326915,-5.202633015405482,808.4948770847866,0.9058642387390137,870.5234624483572,-2.476911081532589,-6.007652544220481,-11.343652405694916,-5.624396218299757
1114,10000,1.5083861351013184,1.4540019270109432,-5.623903967338396,821.3432733319828,0.904454231262207,867.1606313965361,-2.434524251148359,-6.041211427295544,-11.43905922428335,-6.070681154496164
1115,10000,1.49238920211792,1.3390605641742752,-5.185863258548075,807.3636849541392,0.9026525020599365,909.1462903317098,-2.42244792145522,-6.341978136961521,-11.055171006877483,-5.608818967070011
1116,10000,1.5285956859588623,1.4323777068528314,-5.458769307338592,815.1002634731428,0.9145195484161377,794.6560000347465,-2.2775233403858257,-5.4598134733307,-10.72116154604602,-5.903876855558988
1117,10000,1.4963951110839844,1.4464186252653917,-5.405918234186049,819.0944165576935,0.9014186859130859,741.0444516997366,-2.3112936453962565,-5.117192248314427,-11.374546963761716,-5.8338392274538045
1118,10000,1.5050163269042969,1.3648972936562855,-6.028100812286718,840.839837760353,0.9104084968566895,852.2264759594725,-2.3590911597988944,-5.859221466421137,-12.066386552261031,-6.502431607217235
1119,10000,1.5249955654144287,1.4619963517193209,-5.901216660501641,835.3469524250712,0.9033234119415283,909.8114949376978,-2.32803197381794,-6.323412894859801,-11.13253716748329,-6.369357116315864
1120,10000,1.5150163173675537,1.5170373498945835,-5.684282351196474,829.2591005134855,0.911980390548706,835.6777162099212,-2.4057767744287624,-5.758570191881346,-11.366864160440237,-6.137879749261007
1121,10000,1.4872355461120605,1.4098944624253145,-5.986031320903798,841.9702146681649,0.909512996673584,891.8689537238939,-2.428906736365245,-6.099104552817982,-10.84538322682602,-6.456234837188898
1122,10000,1.5235602855682373,1.21543769012581,-5.317856682840435,805.8014963352202,0.9081695079803467,833.3662563563565,-2.4151652996923665,-5.791946297832775,-10.535083457596789,-5.750975248159891
1123,10000,1.5042510032653809,1.3724145222483237,-5.355865660632409,815.9625842971393,0.9164924621582031,840.1935850241771,-2.2666054850130988,-5.803491677436886,-10.887221342955831,-5.789294243518689
1124,10000,1.5051898956298828,1.3133966168301292,-5.457153962199431,810.369952329622,0.9026832580566406,816.9502751716668,-2.4129125849860804,-5.678138461596194,-10.614494915131132,-5.899043561059986
1125,10000,1.5023486614227295,1.447066151245822,-5.638798833596948,816.2543707195282,0.9100399017333984,916.9106867484338,-2.3965151524185817,-6.451969906935947,-11.279631241170865,-6.100089255020407
1126,10000,1.5094597339630127,1.423578156482356,-5.651888306322917,821.7331855425426,0.9042544364929199,848.8034710225049,-2.4664697909737567,-5.9056003242031805,-11.152290987798676,-6.109948063597056
1127,10000,1.5129709243774414,1.4007671193439772,-5.693177515522065,825.608256901196,0.8937497138977051,970.237019165189,-2.5058917260453515,-6.677723198103945,-11.421668903127049,-6.148267732869196
