PolicyExecTime,Itr,Average reward,NumTrajs,Average latency,EnvExecTime,AverageReturn,AverageDiscountedReturn,MaxReturn,Average greedy latency,MinReturn,StdReturn
1.2289068698883057,0,-8.560797300253487,5000,570859427.6359541,0.4530518054962158,-8.560797300253487,-7.863420487465989,-2.3514520281761295,420443996.4672509,-18.587017046842178,3.2498352509121875
1.2189464569091797,1,-9.198928186077834,5000,521606410.6846061,0.4279510974884033,-9.198928186077834,-8.465704735961268,-2.946651009502233,420443996.46725076,-17.654457207102585,2.7845858218890447
1.2289230823516846,2,-9.33284035809467,5000,523755183.58875906,0.42476725578308105,-9.33284035809467,-8.585267050840947,-3.711067177048599,420443996.4672507,-18.198768688974685,2.817726443075394
1.2322089672088623,3,-9.54644756784743,5000,517763298.1547637,0.4402620792388916,-9.54644756784743,-8.776731157791168,-2.73792774845899,420443996.4672509,-18.727160197414285,2.8960395310214517
1.2214398384094238,4,-9.856376284036106,5000,513031288.1136533,0.4390263557434082,-9.856376284036106,-9.056906197910596,-3.89554153406776,420443996.4672509,-18.461974307624683,2.9271283091330895
1.221764087677002,5,-9.999373955370588,5000,530054891.2024617,0.40985560417175293,-9.999373955370588,-9.18398228034414,-4.1653700756141765,420443996.4672509,-18.19876868897468,2.9638911654104585
1.2425310611724854,6,-10.281359870319305,5000,554615477.6072466,0.41123127937316895,-10.281359870319303,-9.436838903209395,-3.789039444817184,420443996.4672507,-18.212255581817825,3.0210521291475727
1.2285165786743164,7,-10.695814994159042,5000,586295495.9360354,0.40277838706970215,-10.695814994159042,-9.810812674356642,-4.509595169625222,420443996.46725094,-18.21219446682783,3.0948162587753902
1.231921672821045,8,-11.015122228768488,5000,580528132.4461988,0.4234354496002197,-11.015122228768488,-10.09756880280364,-4.597095798773624,420443996.4672509,-18.724564059795117,3.1632183965766085
1.2383265495300293,9,-11.332847175430489,5000,588933169.6450932,0.3928368091583252,-11.332847175430489,-10.384636515235622,-4.198851185832422,420443996.46725076,-18.752177298389363,3.257824036831223
1.2428202629089355,10,-11.694089102705178,5000,629030283.1887577,0.3885371685028076,-11.694089102705178,-10.711352374350328,-5.677270920475646,420443996.46725076,-18.977797379249772,3.293521592854727
1.223846673965454,11,-11.930772214410513,5000,617466973.9184531,0.38265109062194824,-11.930772214410513,-10.925658379536758,-5.770284571677772,420443996.46725076,-18.212255581817825,3.3582191421066634
1.22859787940979,12,-12.149572229900347,5000,614904920.5921423,0.38231325149536133,-12.149572229900347,-11.122356014567853,-6.095857789895463,420443996.46725076,-18.724564059795117,3.367874043243686
1.2352714538574219,13,-12.320168726169188,5000,651833291.6915187,0.3793303966522217,-12.320168726169188,-11.275404571260031,-6.310804027902487,420443996.46725076,-18.33733763062799,3.419100367037447
1.231342077255249,14,-12.444711988114818,5000,658547217.2119691,0.3798184394836426,-12.444711988114818,-11.387854395155136,-6.597789414734508,420443996.46725076,-18.23629434127606,3.450446700520835
1.2317135334014893,15,-12.558035596595403,5000,665263961.9731809,0.3850874900817871,-12.558035596595403,-11.49002475845067,-5.94728322159468,420443996.46725076,-18.21219446682783,3.4739307279489657
