EnvExecTime,NumTrajs,Itr,AverageDiscountedReturn,StdReturn,PolicyExecTime,MinReturn,Average latency,AverageReturn,Average reward,Average greedy latency,MaxReturn
0.9478967189788818,10000,454,-5.297567920576949,1.3745379980259191,2.482001304626465,-10.403391707187415,839.094005876958,-5.726086584354815,-5.831919228894129,815.3067946008955,-2.3590911597988944
0.9478919506072998,10000,455,-5.419348745264147,1.297864091368934,2.457512617111206,-9.979299875949314,765.2751781142698,-5.853878845478109,-5.308613169366997,816.6042716683661,-2.5328044952982975
0.9606490135192871,10000,456,-5.407130035212772,1.3697951580897918,2.480461835861206,-9.846700692361223,799.3929558555332,-5.840551125717155,-5.485356334267442,823.0214282332012,-2.4151652996923665
0.954925537109375,10000,457,-5.392547072113006,1.337545193097125,2.4949450492858887,-10.419842836462204,820.1410664691844,-5.824377370253575,-5.7383595930108395,817.9052005490031,-2.480621436561182
0.9339637756347656,10000,458,-5.299568584116703,1.4012759579080818,2.458782196044922,-10.526497540495585,936.0613360040772,-5.722183565333379,-6.38989642372002,824.9080619797434,-2.3719635634208065
0.9460721015930176,10000,459,-5.288319250765544,1.3694126746531803,2.461970567703247,-10.403391707187415,833.7255495725768,-5.714860847043578,-5.7894712170365334,815.9472782601629,-2.432306837931119
0.9470224380493164,10000,460,-5.570981412744465,1.14729120989129,2.4719269275665283,-10.918245853062203,864.951791944038,-6.021056284119555,-6.021979138696614,818.9873104199002,-2.5615384420197986
0.9420609474182129,10000,461,-5.006888621407323,1.0840751827249158,2.46675705909729,-9.1928244004728,762.2048893039076,-5.416276237082538,-5.213582541490857,798.1666724325861,-2.4129125849860804
0.9432423114776611,10000,462,-5.5554840140292265,1.4222418270733295,2.4989864826202393,-10.708552088055335,928.74259323346,-6.0036743663990455,-6.380626835801289,832.0967221496173,-2.671512361132548
0.94602370262146,10000,463,-5.452470960371649,1.2597019023490623,2.475459337234497,-10.403391707187415,847.6854281686291,-5.899052310124726,-5.884771824592694,816.3738690478734,-2.5615384420197986
0.9624531269073486,10000,464,-4.857092701544934,1.041239634899347,2.4656717777252197,-9.24970892543503,753.1259495594215,-5.258088112438207,-5.196208042520766,795.1864667960031,-2.5328044952982975
0.9442658424377441,10000,465,-5.220826080716444,1.3052780789186387,2.4723713397979736,-10.568139449575895,813.6223866342626,-5.6421968876306545,-5.659329194587622,813.4310822667941,-2.561538442019798
0.9506397247314453,10000,466,-5.655827127208789,1.4675044766394585,2.464046001434326,-10.526497540495585,866.5699867537035,-6.105637642186547,-6.0022543878746095,831.8186395198959,-2.4935297866389354
0.9385097026824951,10000,467,-5.675403031401118,1.2899909839460262,2.460164785385132,-10.708552088055335,803.1063957687268,-6.1240634475112445,-5.5787880124761156,827.55576886346,-2.627374303592592
0.9601361751556396,10000,468,-5.405025878503197,1.3020545175368317,2.4999468326568604,-10.403391707187415,870.1028846065358,-5.843351765061216,-6.093389585200607,813.4370821463449,-2.42371632586337
0.957247257232666,10000,469,-5.363148333291667,1.3635603455868979,2.4377424716949463,-10.27762077346888,880.4871141751971,-5.796215460826521,-6.103195985974343,816.6367134190832,-2.4057767744287624
0.9502079486846924,10000,470,-5.1982153982882755,1.3237536308212834,2.5073254108428955,-10.708552088055335,871.46987566982,-5.619253604551792,-5.974116938632411,814.9161808977944,-2.4151652996923665
0.9485831260681152,10000,471,-5.366675934586297,1.5295870678150199,2.4732418060302734,-10.419842836462204,868.0623587905148,-5.8015221514062985,-5.934056316573303,833.9303562844549,-2.381803528532045
0.9408409595489502,10000,472,-5.589472463538706,1.3242845738113544,2.453108787536621,-10.403391707187415,890.4721356921577,-6.041355387561564,-6.194854095101074,828.07767847241,-2.5615384420197986
0.9458804130554199,10000,473,-5.608846735765955,1.4070125120942985,2.486037254333496,-10.526497540495585,803.9974156574903,-6.058403577641191,-5.519350258615113,836.7321924202646,-2.454447592181326
0.9617776870727539,10000,474,-5.314918169014316,1.3218490668415188,2.48423171043396,-10.403391707187415,894.0522614791106,-5.7484602566444885,-6.24779363701556,813.8969929443496,-2.5372580452512747
0.9483416080474854,10000,475,-5.339675176249455,1.320618412210757,2.4885058403015137,-10.403391707187415,731.5746041721372,-5.771911076790153,-5.0381218671469785,813.5602289692606,-2.4057767744287624
0.9528653621673584,10000,476,-5.356784105054209,1.3374206193979852,2.4912734031677246,-10.403391707187415,811.5015601702962,-5.791589759524239,-5.662101588358754,817.0257882984297,-2.403278818044486
0.9714717864990234,10000,477,-5.233743278756387,1.1486692536068916,2.4760680198669434,-10.403391707187415,748.2632567935262,-5.663080213802715,-5.164692900870223,803.7072582818304,-2.531537573336158
0.9675478935241699,10000,478,-5.392912568055664,1.3396498580719634,2.48830509185791,-10.526497540495585,922.9311976679938,-5.823986585156916,-6.357686633307504,820.7575535404477,-2.4520726165385183
0.9407787322998047,10000,479,-5.505458253117057,1.4745617606216026,2.4697835445404053,-10.708552088055335,864.0411695103154,-5.948934841761077,-5.966602786811338,833.4303840369361,-2.38409800512989
